"type","grouping_label","grouping_id","parent_grouping_label","parent_grouping_id","gl_nature","amount_type","period_type","data_type"
"OD","                    Movement Diff",5301341,"GB",5301331,"Operational","Debit","Duration",NULL
"OD","                AD",5301342,"Right-to-use common infrastructure facilities",5301330,"Operational","Credit","Instant",NULL
"OD","                    Opening Balance",5301343,"AD",5301342,"Operational","Credit","Duration",NULL
"OD","                    Additions during the period",5301344,"AD",5301342,"Operational","Credit","Duration",NULL
"OD","                    Addition on acquisition of business",5301345,"AD",5301342,"Operational","Credit","Duration",NULL
"OD","                    Disposal during the period",5301346,"AD",5301342,"Operational","Credit","Duration",NULL
"OD","                    Adjustments",5301347,"AD",5301342,"Operational","Credit","Duration",NULL
"OD","                    Revaluation",5301348,"AD",5301342,"Operational","Credit","Duration",NULL
"OD","                    Transfers",5301349,"AD",5301342,"Operational","Credit","Duration",NULL
"OD","                    Forex Impact",5301350,"AD",5301342,"Operational","Credit","Duration",NULL
"OD","                    Impairment",5301351,"AD",5301342,"Operational","Credit","Duration",NULL
"OD","                    Movement Diff",5301352,"AD",5301342,"Operational","Credit","Duration",NULL
"OD","            VGF",5301827,"PPE",5300764,"Operational","Debit","Instant",NULL
"OD","                GB",5301828,"VGF",5301827,"Operational","Debit","Instant",NULL
"OD","                    Opening Balance",5301829,"GB",5301828,"Operational","Debit","Duration",NULL
"OD","                    Additions during the period",5301830,"GB",5301828,"Operational","Debit","Duration",NULL
"OD","                    Addition on acquisition of business",5301831,"GB",5301828,"Operational","Debit","Duration",NULL
"OD","                    Disposal during the period",5301832,"GB",5301828,"Operational","Debit","Duration",NULL
"OD","                    Adjustments",5301833,"GB",5301828,"Operational","Debit","Duration",NULL
"OD","                    Revaluation",5301834,"GB",5301828,"Operational","Debit","Duration",NULL
"OD","                    Transfers",5301835,"GB",5301828,"Operational","Debit","Duration",NULL
"OD","                    Forex Impact",5301836,"GB",5301828,"Operational","Debit","Duration",NULL
"OD","                    Impairment",5301837,"GB",5301828,"Operational","Debit","Duration",NULL
"OD","                    Movement Diff",5301838,"GB",5301828,"Operational","Debit","Duration",NULL
"OD","                AD",5301839,"VGF",5301827,"Operational","Credit","Instant",NULL
"OD","                    Opening Balance",5301840,"AD",5301839,"Operational","Credit","Duration",NULL
"OD","                    Additions during the period",5301841,"AD",5301839,"Operational","Credit","Duration",NULL
"OD","                    Addition on acquisition of business",5301842,"AD",5301839,"Operational","Credit","Duration",NULL
"OD","                    Disposal during the period",5301843,"AD",5301839,"Operational","Credit","Duration",NULL
"OD","                    Adjustments",5301844,"AD",5301839,"Operational","Credit","Duration",NULL
"OD","                    Revaluation",5301845,"AD",5301839,"Operational","Credit","Duration",NULL
"OD","                    Transfers",5301846,"AD",5301839,"Operational","Credit","Duration",NULL
"OD","                    Forex Impact",5301847,"AD",5301839,"Operational","Credit","Duration",NULL
"OD","                    Impairment",5301848,"AD",5301839,"Operational","Credit","Duration",NULL
"OD","                    Movement Diff",5301849,"AD",5301839,"Operational","Credit","Duration",NULL
"OD","        Intangibles",5300972,"Monetary value - instant",5300022,"Operational","Debit","Instant",NULL
"OD","            Computer Software/License",5300973,"Intangibles",5300972,"Operational","Debit","Instant",NULL
"OD","                GB",5300974,"Computer Software/License",5300973,"Operational","Debit","Instant",NULL
"OD","                    Opening Balance",5300975,"GB",5300974,"Operational","Debit","Duration",NULL
"OD","                    Additions during the period",5300976,"GB",5300974,"Operational","Debit","Duration",NULL
"OD","                    Addition on acquisition of business",5300977,"GB",5300974,"Operational","Debit","Duration",NULL
"OD","                    Disposal during the period",5300978,"GB",5300974,"Operational","Debit","Duration",NULL
"OD","                    Adjustments",5300979,"GB",5300974,"Operational","Debit","Duration",NULL
"OD","                    Revaluation",5300980,"GB",5300974,"Operational","Debit","Duration",NULL
"OD","                    Transfers",5300981,"GB",5300974,"Operational","Debit","Duration",NULL
"OD","                    Forex Impact",5300982,"GB",5300974,"Operational","Debit","Duration",NULL
"OD","                    Impairment",5300983,"GB",5300974,"Operational","Debit","Duration",NULL
"OD","                    Movement Diff",5300984,"GB",5300974,"Operational","Debit","Duration",NULL
"OD","                AD",5300985,"Computer Software/License",5300973,"Operational","Credit","Instant",NULL
"OD","                    Opening Balance",5300986,"AD",5300985,"Operational","Credit","Duration",NULL
"OD","                    Additions during the period",5300987,"AD",5300985,"Operational","Credit","Duration",NULL
"OD","                    Addition on acquisition of business",5300988,"AD",5300985,"Operational","Credit","Duration",NULL
"OD","                    Disposal during the period",5300989,"AD",5300985,"Operational","Credit","Duration",NULL
"OD","                    Adjustments",5300990,"AD",5300985,"Operational","Credit","Duration",NULL
"OD","                    Revaluation",5300991,"AD",5300985,"Operational","Credit","Duration",NULL
"OD","                    Transfers",5300992,"AD",5300985,"Operational","Credit","Duration",NULL
"OD","                    Forex Impact",5300993,"AD",5300985,"Operational","Credit","Duration",NULL
"OD","                    Impairment",5300994,"AD",5300985,"Operational","Credit","Duration",NULL
"OD","                    Movement Diff",5300995,"AD",5300985,"Operational","Credit","Duration",NULL
"OD","            Goodwill",5301472,"Intangibles",5300972,"Operational","Debit","Instant",NULL
"OD","                GB",5301473,"Goodwill",5301472,"Operational","Debit","Instant",NULL
"OD","                    Opening Balance",5301475,"GB",5301473,"Operational","Debit","Instant",NULL
"OD","                    Additions during the period",5301477,"GB",5301473,"Operational","Debit","Instant",NULL
"OD","                    Addition on acquisition of business",5301486,"GB",5301473,"Operational","Debit","Instant",NULL
"OD","                    Disposal during the period",5301485,"GB",5301473,"Operational","Debit","Instant",NULL
"OD","                    Movement Diff",5301479,"GB",5301473,"Operational","Debit","Instant",NULL
"OD","                    Impairment",5301480,"GB",5301473,"Operational","Debit","Instant",NULL
"OD","                    Adjustments",5301484,"GB",5301473,"Operational","Debit","Instant",NULL
"OD","                    Forex Impact",5301481,"GB",5301473,"Operational","Debit","Instant",NULL
"OD","                    Revaluation",5301483,"GB",5301473,"Operational","Debit","Instant",NULL
"OD","                    Transfers",5301482,"GB",5301473,"Operational","Debit","Instant",NULL
"OD","                    Opening Bal",5301478,"GB",5301473,"Operational","Debit","Instant",NULL
"OD","                AD",5301474,"Goodwill",5301472,"Operational","Debit","Instant",NULL
"OD","                    Opening Balance",5301487,"AD",5301474,"Operational","Debit","Instant",NULL
"OD","                    Additions during the period",5301488,"AD",5301474,"Operational","Debit","Instant",NULL
"OD","                    Addition on acquisition of business",5301489,"AD",5301474,"Operational","Debit","Instant",NULL
"OD","                    Disposal during the period",5301490,"AD",5301474,"Operational","Debit","Instant",NULL
"OD","                    Adjustments",5301491,"AD",5301474,"Operational","Debit","Instant",NULL
"OD","                    Revaluation",5301492,"AD",5301474,"Operational","Debit","Instant",NULL
"OD","                    Transfers",5301493,"AD",5301474,"Operational","Debit","Instant",NULL
"OD","                    Forex Impact",5301494,"AD",5301474,"Operational","Debit","Instant",NULL
"OD","                    Impairment",5301495,"AD",5301474,"Operational","Debit","Instant",NULL
"OD","                    Movement Diff",5301496,"AD",5301474,"Operational","Debit","Instant",NULL
"OD","        ROU",5301019,"Monetary value - instant",5300022,"Operational","Debit","Instant",NULL
"OD","            Lease Land",5301020,"ROU",5301019,"Operational","Debit","Instant",NULL
"OD","                GB",5301021,"Lease Land",5301020,"Operational","Debit","Instant",NULL
"OD","                    Opening Balance",5301022,"GB",5301021,"Operational","Debit","Duration",NULL
"OD","                    Additions during the period",5301023,"GB",5301021,"Operational","Debit","Duration",NULL
"OD","                    Addition on acquisition of business",5301024,"GB",5301021,"Operational","Debit","Duration",NULL
"OD","                    Disposal during the period",5301025,"GB",5301021,"Operational","Debit","Duration",NULL
"OD","                    Adjustments",5301026,"GB",5301021,"Operational","Debit","Duration",NULL
"OD","                    Revaluation",5301027,"GB",5301021,"Operational","Debit","Duration",NULL
"OD","                    Transfers",5301028,"GB",5301021,"Operational","Debit","Duration",NULL
"OD","                    Forex Impact",5301029,"GB",5301021,"Operational","Debit","Duration",NULL
"OD","                    Impairment",5301030,"GB",5301021,"Operational","Debit","Duration",NULL
"OD","                    Movement Diff",5301031,"GB",5301021,"Operational","Debit","Duration",NULL
"OD","                AD",5301032,"Lease Land",5301020,"Operational","Credit","Instant",NULL
"OD","                    Opening Balance",5301033,"AD",5301032,"Operational","Credit","Duration",NULL
"OD","                    Additions during the period",5301034,"AD",5301032,"Operational","Credit","Duration",NULL
"OD","                    Addition on acquisition of business",5301035,"AD",5301032,"Operational","Credit","Duration",NULL
